,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,emotion
75,-565.3985595703125,36.41556167602539,-16.08885955810547,9.403902053833008,-11.039254188537598,-13.784172058105469,-17.176485061645508,-12.037971496582031,-13.946391105651855,4.457275867462158,-19.541959762573242,-3.758236885070801,-2.069089651107788,-5.362960338592529,-7.271493434906006,-1.8436996936798096,-2.6719582080841064,6.850796222686768,8.525505065917969,13.838695526123047,14.797445297241211,9.86369514465332,2.664642572402954,-5.298561096191406,-8.788121223449707,0.46787887811660767,-0.9107049703598022,-1.9760410785675049,-7.204577445983887,-9.184043884277344,1.9243347644805908,2.9893157482147217,-5.312341690063477,-8.135274887084961,-5.308675289154053,0.3807639479637146,0.25101521611213684,-1.044480562210083,6.22329044342041,10.559309959411621,happy
76,-534.5355224609375,45.211151123046875,-28.108478546142578,13.093846321105957,-10.051677703857422,-16.166893005371094,-14.949387550354004,-9.22881031036377,-14.074246406555176,7.288750648498535,-19.27457618713379,-3.719662666320801,0.8300297856330872,-4.870634078979492,-6.429732322692871,0.14042145013809204,-2.4981191158294678,6.227090835571289,6.782410621643066,11.696109771728516,16.022258758544922,8.505181312561035,1.4164241552352905,-5.851311683654785,-7.968571662902832,3.476544141769409,0.09642462432384491,-2.446711778640747,-8.175039291381836,-4.705340385437012,2.1502041816711426,3.1306848526000977,-4.638646602630615,-8.265334129333496,-2.670668125152588,1.5850870609283447,1.2233575582504272,0.1815207302570343,5.129762172698975,6.2298736572265625,happy
77,-535.9483032226562,43.82347869873047,-27.14263916015625,12.665428161621094,-11.717357635498047,-17.47371482849121,-12.621091842651367,-10.156474113464355,-12.411624908447266,6.802791595458984,-19.1555118560791,-3.733922243118286,-1.9600309133529663,-5.55771541595459,-5.907249927520752,0.9224109053611755,-3.3478550910949707,9.74584674835205,8.862959861755371,13.772008895874023,16.42366600036621,6.797122478485107,-0.188264399766922,-7.214341640472412,-7.170827388763428,2.876180410385132,-0.7774232029914856,-3.6396241188049316,-9.947863578796387,-4.77183198928833,2.1678359508514404,0.6161409020423889,-6.497359275817871,-8.137337684631348,-1.7786774635314941,2.4215493202209473,0.9872573614120483,1.268930196762085,7.662672996520996,6.231021404266357,happy
78,-549.0596923828125,38.06110382080078,-17.747648239135742,11.820119857788086,-10.161871910095215,-14.053768157958984,-14.314654350280762,-8.03726577758789,-14.603118896484375,6.221619606018066,-18.885225296020508,-2.4346437454223633,0.5797929167747498,-5.470690727233887,-5.408312797546387,-0.1304582804441452,-1.3654080629348755,7.7498955726623535,9.593775749206543,14.835237503051758,16.301652908325195,8.61849308013916,1.457590937614441,-6.037386417388916,-8.458887100219727,4.423454284667969,-0.442775696516037,-3.388709306716919,-9.0219087600708,-5.801394939422607,2.055023431777954,1.4579846858978271,-5.463624954223633,-8.114324569702148,-4.021557807922363,1.6993224620819092,0.47138234972953796,0.7381634712219238,6.940998077392578,7.795173645019531,happy
79,-524.3294677734375,36.8178825378418,-20.440744400024414,13.460405349731445,-10.03931713104248,-15.576720237731934,-15.912105560302734,-8.736581802368164,-14.809435844421387,5.992088794708252,-18.64398193359375,-4.92162561416626,-1.4481229782104492,-5.8568949699401855,-4.979771614074707,-0.09546865522861481,-4.086127758026123,7.895934581756592,8.26413631439209,14.589256286621094,16.15732765197754,7.53732442855835,2.170499086380005,-6.508362293243408,-7.6118879318237305,2.6710281372070312,-0.037732794880867004,-2.2479705810546875,-9.453189849853516,-5.826499938964844,1.578771710395813,2.2822155952453613,-6.4391374588012695,-6.523467540740967,-2.804145097732544,1.5913153886795044,0.33158445358276367,1.3805229663848877,6.552245616912842,7.535092353820801,happy
80,-587.0946044921875,43.90915298461914,-20.73333168029785,8.720283508300781,-8.924375534057617,-13.521828651428223,-16.9679012298584,-13.552080154418945,-18.316864013671875,3.451070547103882,-16.61815071105957,-8.594321250915527,0.32303494215011597,-2.81754207611084,-12.174933433532715,-1.2755084037780762,-5.077633380889893,5.875044822692871,9.571972846984863,11.530716896057129,13.6915283203125,10.179505348205566,3.1814215183258057,-1.016847848892212,-8.10081672668457,-2.609951972961426,-0.07058600336313248,-1.869665503501892,-6.356704235076904,-7.269428730010986,-6.701910495758057,-0.10714815557003021,-2.066164493560791,-4.54404354095459,-5.432774543762207,-0.6040359139442444,2.1161580085754395,-2.3648123741149902,-0.7580796480178833,7.851149082183838,sad
81,-611.6127319335938,49.26464080810547,-17.823917388916016,8.740217208862305,-10.422318458557129,-11.536188125610352,-13.990968704223633,-9.213762283325195,-18.376720428466797,5.277779579162598,-14.84669303894043,-5.899521350860596,-0.5393834710121155,-4.23660945892334,-9.358246803283691,-1.6276659965515137,-1.06687593460083,6.223697185516357,9.274630546569824,10.721717834472656,14.646891593933105,9.473033905029297,4.01761531829834,-2.124866008758545,-7.5508270263671875,-1.9788614511489868,0.011550761759281158,-2.704667806625366,-4.209787368774414,-8.215287208557129,-5.144103050231934,1.3909119367599487,-0.6418811678886414,-4.25920295715332,-5.818088054656982,-0.7207543849945068,1.346248745918274,-1.1867475509643555,1.0834758281707764,8.495917320251465,sad
82,-581.9863891601562,48.22679901123047,-8.367173194885254,10.967682838439941,-6.7345452308654785,-9.766829490661621,-16.284622192382812,-12.056966781616211,-16.74563217163086,6.511135101318359,-17.551000595092773,-6.301821231842041,-1.1389868259429932,-3.5372564792633057,-12.198639869689941,-1.8574514389038086,0.04111725464463234,6.98078727722168,9.863524436950684,14.289419174194336,13.671996116638184,8.756730079650879,4.607542991638184,-1.6013659238815308,-8.501921653747559,-2.4420578479766846,-1.6892625093460083,-2.737588882446289,-6.3946709632873535,-10.193474769592285,-5.337939262390137,0.37022310495376587,-0.27268505096435547,-3.6280159950256348,-5.619694232940674,0.3612544536590576,1.212636947631836,-1.185479998588562,0.8813069462776184,8.772902488708496,sad
83,-578.6737060546875,40.58049392700195,-15.567017555236816,7.920898914337158,-8.422540664672852,-11.390286445617676,-19.335559844970703,-14.886275291442871,-17.046451568603516,5.085541248321533,-17.550270080566406,-8.255180358886719,0.06269555538892746,-5.320815563201904,-11.91777515411377,-0.5760495066642761,-3.209453582763672,6.708848476409912,9.830490112304688,12.449098587036133,12.504859924316406,8.079011917114258,3.7461156845092773,-0.969308078289032,-10.189516067504883,-1.6235437393188477,-0.46792200207710266,-3.4110400676727295,-8.033042907714844,-11.31270694732666,-6.921789646148682,-0.31266582012176514,-0.6610079407691956,-4.6696577072143555,-6.226374626159668,-0.17060722410678864,2.02120041847229,-2.760239839553833,0.047201767563819885,10.290416717529297,sad
84,-567.2313842773438,48.91346740722656,-21.28246307373047,7.759461879730225,-10.955297470092773,-15.074488639831543,-14.758649826049805,-14.270926475524902,-20.053220748901367,4.66171407699585,-19.97077178955078,-12.041112899780273,0.6365818977355957,-2.613190174102783,-11.689665794372559,0.4286501705646515,-4.2154622077941895,6.354809761047363,7.072364330291748,8.945396423339844,13.75244140625,9.264961242675781,1.5115594863891602,-2.6172826290130615,-10.578977584838867,0.013173827901482582,-3.0859832763671875,-2.450270175933838,-7.8041791915893555,-9.428983688354492,-7.158626079559326,0.5278987884521484,-2.143134832382202,-4.364557266235352,-4.3625993728637695,-0.09730516374111176,1.2298768758773804,-1.7473914623260498,1.873186469078064,8.009720802307129,sad
85,-586.8025512695312,48.646514892578125,-19.090017318725586,9.804492950439453,-8.276881217956543,-14.29720687866211,-18.17854881286621,-14.230295181274414,-15.157637596130371,6.354524612426758,-18.768404006958008,-11.87248420715332,2.33284854888916,-4.330419540405273,-9.95683765411377,-1.5847753286361694,-3.5779550075531006,6.441801071166992,8.829564094543457,11.075053215026855,13.996770858764648,10.28626823425293,1.9394609928131104,-1.958616018295288,-8.792869567871094,-1.5479423999786377,-3.327692985534668,-3.1014602184295654,-7.825933456420898,-9.127373695373535,-8.464710235595703,-0.23252372443675995,-2.746962308883667,-3.065207004547119,-6.3862104415893555,-0.09021994471549988,2.851729393005371,-1.8712329864501953,0.5678858757019043,7.528780460357666,sad
86,-561.3232421875,45.968345642089844,-22.724363327026367,7.435265064239502,-6.806234836578369,-19.23391342163086,-16.94635772705078,-11.2020902633667,-20.144046783447266,4.791989803314209,-19.466543197631836,-9.503972053527832,0.3816119134426117,-6.679286956787109,-10.779540061950684,0.8345333933830261,-5.97078800201416,8.595730781555176,6.895449161529541,13.450113296508789,17.330665588378906,11.443268775939941,1.8203516006469727,-1.4295579195022583,-13.532475471496582,-0.386788547039032,-2.331444501876831,-2.246391534805298,-10.16609001159668,-9.118083953857422,-8.560736656188965,0.9575615525245667,-0.8596904277801514,-7.097295761108398,-6.382090091705322,-0.6235581636428833,1.019432783126831,-2.0121512413024902,2.7858593463897705,8.915569305419922,sad
87,-576.7097778320312,39.73245620727539,-18.142330169677734,8.46647834777832,-8.672266006469727,-15.614561080932617,-18.216054916381836,-11.781757354736328,-15.6638822555542,2.2720417976379395,-19.630489349365234,-9.424832344055176,-0.8888078331947327,-6.315187931060791,-9.61898422241211,0.8306645154953003,-3.763115644454956,8.886956214904785,9.004779815673828,13.85959243774414,16.64381980895996,10.912863731384277,1.6826189756393433,0.4571748673915863,-11.977143287658691,-0.05279526486992836,-1.3362607955932617,-0.3260498642921448,-6.943619251251221,-9.641407012939453,-7.449204921722412,0.9496163725852966,0.8914320468902588,-4.9583563804626465,-4.929928302764893,0.38701707124710083,1.4501395225524902,-2.262770652770996,-0.1289117932319641,8.993586540222168,sad
88,-560.1482543945312,47.10893630981445,-25.618410110473633,14.881180763244629,-9.607694625854492,-10.744479179382324,-16.05509376525879,-10.090109825134277,-16.18763542175293,5.149622440338135,-13.37264633178711,-8.868809700012207,-1.1225392818450928,-4.526515483856201,-6.432708263397217,-2.0069310665130615,-3.9999234676361084,3.179959297180176,5.202770233154297,10.84497356414795,15.029153823852539,7.7910895347595215,4.33464241027832,-1.8526201248168945,-7.469505786895752,0.6835504770278931,-0.34385424852371216,0.7901015281677246,-6.426079273223877,-7.198686599731445,-4.099278926849365,0.7283559441566467,-0.04225262999534607,-2.3888769149780273,-4.224025249481201,0.6492924690246582,0.4702962338924408,-2.4499568939208984,1.332116961479187,5.474374771118164,angry
89,-560.712890625,46.465816497802734,-18.1889591217041,13.393269538879395,-6.918656349182129,-7.92117977142334,-12.522309303283691,-8.138314247131348,-14.615948677062988,5.299560070037842,-13.70044231414795,-5.807966709136963,-1.1715497970581055,-4.7000017166137695,-6.822429656982422,-2.4631707668304443,-1.0334984064102173,4.121379852294922,5.947995662689209,12.132601737976074,13.31490421295166,7.451887607574463,3.523634433746338,-2.539764642715454,-6.594203472137451,0.4430948793888092,-0.7440183758735657,-0.827092707157135,-6.466115951538086,-7.405337810516357,-3.3813695907592773,1.7327547073364258,-1.0047476291656494,-4.361690521240234,-4.899019718170166,0.4759381413459778,0.5542528033256531,-1.2346726655960083,2.9292733669281006,6.542461395263672,angry
90,-562.8712768554688,47.174598693847656,-20.463834762573242,14.383974075317383,-10.531819343566895,-6.614203929901123,-17.259201049804688,-12.54406452178955,-16.02165412902832,8.974841117858887,-17.512176513671875,-7.791654109954834,0.8269079327583313,-5.760712623596191,-9.422173500061035,-2.9889907836914062,-2.296215534210205,3.304166555404663,7.296392917633057,12.293720245361328,12.16698932647705,8.347524642944336,3.41597580909729,-1.7120721340179443,-8.244232177734375,-0.7815086245536804,-3.0932469367980957,-0.6144636273384094,-6.137848377227783,-10.616453170776367,-3.974266290664673,0.3848015367984772,-0.42651206254959106,-3.6876564025878906,-4.873615741729736,0.6558992862701416,1.2563915252685547,-0.6528568863868713,0.03067956306040287,5.88127326965332,angry
91,-568.712158203125,41.656978607177734,-13.533215522766113,12.297721862792969,-8.99201488494873,-7.109829902648926,-18.648609161376953,-7.810824394226074,-16.421070098876953,6.63208532333374,-14.812515258789062,-8.165759086608887,-0.5097871422767639,-6.893816947937012,-7.830325603485107,-1.0842829942703247,-4.304691791534424,3.6727025508880615,6.667525291442871,14.000448226928711,15.622543334960938,9.749496459960938,5.405706405639648,-2.6107194423675537,-8.285253524780273,1.5341945886611938,0.019398096948862076,1.3390690088272095,-6.18278694152832,-8.817872047424316,-4.300140380859375,1.1740132570266724,-0.5249289870262146,-4.949038028717041,-6.4437642097473145,-0.7681117653846741,1.1922845840454102,-1.768857479095459,0.9042807221412659,7.299320697784424,angry
92,-502.50921630859375,44.942726135253906,-24.84498405456543,16.26182746887207,-7.087376594543457,-12.281275749206543,-8.818493843078613,-8.511116027832031,-14.660767555236816,7.821631908416748,-14.451948165893555,-4.814093112945557,0.48365318775177,-5.014389514923096,-5.63036584854126,-2.504894495010376,-1.8114453554153442,5.140784740447998,5.214410305023193,10.234503746032715,14.408307075500488,8.609132766723633,4.083797931671143,-0.48104023933410645,-4.91179895401001,1.6358599662780762,0.8665108680725098,0.16872325539588928,-6.4148077964782715,-4.782668590545654,-1.5080751180648804,0.8332829475402832,-1.2146096229553223,-2.907623052597046,-2.6362664699554443,1.8236628770828247,0.7060037851333618,-1.0795016288757324,2.4313125610351562,5.851658821105957,angry
93,-475.8319396972656,40.241573333740234,-27.953908920288086,16.17164421081543,-9.963011741638184,-14.574769020080566,-8.543397903442383,-8.262308120727539,-15.192182540893555,8.968372344970703,-15.194916725158691,-2.7243733406066895,-1.1087126731872559,-5.093769550323486,-5.384693145751953,-3.52272367477417,-1.5788087844848633,3.7881217002868652,6.122556209564209,10.224899291992188,14.815718650817871,8.598745346069336,7.162854194641113,-1.7326951026916504,-5.1302080154418945,1.2847716808319092,1.77288818359375,2.7500460147857666,-6.1008076667785645,-5.02660608291626,-2.0790226459503174,1.3946523666381836,0.8293853402137756,-3.990180492401123,-4.277968883514404,1.5154677629470825,2.036287307739258,-1.036625862121582,2.0497751235961914,7.264237403869629,angry
94,-479.725341796875,31.091108322143555,-25.308151245117188,16.16989517211914,-9.894818305969238,-15.406257629394531,-12.460777282714844,-10.522613525390625,-17.650636672973633,8.601811408996582,-18.904130935668945,-5.673359394073486,-3.0646145343780518,-7.659948825836182,-6.398597717285156,-2.408425807952881,-4.455418109893799,4.722988128662109,7.149163722991943,13.981410026550293,17.65757179260254,10.104300498962402,4.22349214553833,-3.2279720306396484,-7.971092224121094,2.5365583896636963,-0.446270614862442,1.201809287071228,-7.75167989730835,-5.8143157958984375,-0.9607264399528503,2.7891273498535156,-1.4159146547317505,-3.5234687328338623,-3.349777936935425,1.5585130453109741,2.3721866607666016,-0.509199321269989,2.7713842391967773,6.99894905090332,angry
95,-478.1953125,30.119691848754883,-17.966184616088867,16.784725189208984,-10.797057151794434,-13.219779968261719,-10.421364784240723,-10.98043441772461,-16.44803810119629,7.693591594696045,-16.583419799804688,-5.368063449859619,-1.7902313470840454,-7.376796722412109,-6.373589038848877,-2.8696117401123047,-3.397390604019165,3.0692965984344482,4.4977898597717285,12.509844779968262,15.536698341369629,11.46629524230957,6.090980529785156,-4.066575527191162,-7.743899345397949,0.6089246869087219,1.4901838302612305,1.6727267503738403,-6.567065238952637,-7.082254886627197,-2.2437782287597656,3.0892701148986816,-0.6355158686637878,-4.921233177185059,-4.298389911651611,0.9716833233833313,0.671764612197876,-0.9045171141624451,1.2850847244262695,5.8871612548828125,angry
96,-576.4002685546875,45.935977935791016,-13.876745223999023,7.9173903465271,-6.57777738571167,-9.488505363464355,-13.987360000610352,-12.180542945861816,-14.27945327758789,5.086897373199463,-13.084519386291504,-6.883476257324219,0.4241759181022644,-0.7734152674674988,-9.08362865447998,0.03784886375069618,-0.5160542130470276,7.764766216278076,11.813146591186523,14.06467056274414,12.254839897155762,8.427786827087402,0.8380246758460999,-1.759611964225769,-4.462413311004639,-0.8607655763626099,0.7741796970367432,-3.5084006786346436,-5.551675319671631,-6.747842788696289,-3.745770215988159,0.5135689377784729,-3.833766460418701,-4.423238754272461,-3.5825417041778564,1.1404277086257935,1.531137228012085,2.0516350269317627,3.084535837173462,7.66730260848999,fear
97,-559.3929443359375,50.19227600097656,-17.84865951538086,11.739970207214355,-8.898229598999023,-9.186986923217773,-12.618633270263672,-12.794296264648438,-20.553359985351562,4.649698257446289,-13.313620567321777,-9.541677474975586,-1.2215476036071777,-1.1620972156524658,-7.845513820648193,-1.6770960092544556,-2.159681558609009,8.053409576416016,9.85443115234375,12.77303695678711,12.140302658081055,6.836252689361572,3.254239797592163,-1.933505654335022,-4.882577896118164,-0.30503639578819275,-0.5668711066246033,-0.7345711588859558,-6.361367702484131,-5.499618053436279,-3.67436146736145,0.5219734311103821,-2.2193846702575684,-4.34927225112915,-3.5767738819122314,1.0251504182815552,2.306156635284424,-0.27590346336364746,3.5878069400787354,7.617989540100098,fear
98,-582.1212158203125,45.514198303222656,-13.055078506469727,15.141462326049805,-7.071806907653809,-6.890167236328125,-16.197647094726562,-12.318380355834961,-9.985320091247559,8.218299865722656,-21.00554084777832,-5.657744407653809,1.5552098751068115,-1.7040237188339233,-7.907815456390381,0.23455794155597687,0.8045570254325867,7.492522239685059,11.919867515563965,12.815757751464844,10.12759017944336,7.504271984100342,3.9364800453186035,-2.422032356262207,-6.992736339569092,-0.8777623772621155,-3.0279159545898438,-2.1577160358428955,-7.777554988861084,-7.662262916564941,-4.921981334686279,-0.36907288432121277,-2.127143621444702,-2.794198751449585,-2.2024829387664795,2.1204168796539307,2.4483771324157715,0.5052244663238525,2.8685591220855713,6.8254218101501465,fear
99,-582.637939453125,48.82078170776367,-16.32976722717285,12.617119789123535,-4.690403938293457,-7.086534023284912,-19.501089096069336,-13.460738182067871,-10.528955459594727,5.26161527633667,-19.60994529724121,-4.829764366149902,2.0279295444488525,-2.758439779281616,-5.605745315551758,0.09692320227622986,-0.1002764031291008,8.11199951171875,6.301468372344971,11.786190032958984,13.509278297424316,8.685894012451172,6.373136520385742,-3.0013277530670166,-9.539786338806152,0.6242304444313049,-2.4444832801818848,-0.8360944986343384,-8.432872772216797,-8.920214653015137,-3.9338977336883545,1.4476416110992432,-2.163419246673584,-5.754956245422363,-4.544811248779297,-1.1917225122451782,1.2835907936096191,0.647691011428833,2.4115986824035645,7.879185199737549,fear
100,-494.0375061035156,40.07427978515625,-29.732919692993164,10.194907188415527,-11.434442520141602,-13.527353286743164,-14.379372596740723,-12.018192291259766,-19.639320373535156,8.763931274414062,-14.926340103149414,-9.101909637451172,-0.6342967748641968,-1.4635099172592163,-9.011083602905273,-0.7912993431091309,-3.1214725971221924,12.484379768371582,9.55420207977295,13.349672317504883,12.84687328338623,8.970189094543457,0.6665880680084229,-0.605618417263031,-7.910378456115723,3.6904208660125732,0.09702017158269882,-0.7012653946876526,-6.819721698760986,-3.8858649730682373,-2.9714205265045166,1.7322485446929932,-3.699969530105591,-5.790807723999023,-0.8444320559501648,1.8735406398773193,1.8622270822525024,1.52459716796875,5.1280083656311035,5.359360694885254,fear
101,-491.7350769042969,45.77301025390625,-27.293346405029297,11.681331634521484,-8.58737850189209,-12.62848949432373,-11.377350807189941,-11.430408477783203,-18.452672958374023,8.750471115112305,-16.94662857055664,-8.196639060974121,0.48926547169685364,-1.0025758743286133,-7.119551658630371,-0.2792312502861023,-2.144615650177002,10.942538261413574,9.59889030456543,13.72718620300293,13.676274299621582,8.629678726196289,0.9377182126045227,1.2901016473770142,-6.93692684173584,4.385804653167725,-0.2554609477519989,-0.344813734292984,-6.651128768920898,-3.501821517944336,-4.3207688331604,1.694434642791748,-3.7724761962890625,-3.5905535221099854,-2.3546059131622314,0.5820099115371704,3.0161681175231934,0.8876259326934814,5.221512794494629,8.01748275756836,fear
102,-489.8890380859375,42.89662170410156,-23.896329879760742,12.00247859954834,-5.831613540649414,-16.097463607788086,-18.426284790039062,-13.035478591918945,-19.258846282958984,8.024988174438477,-17.968746185302734,-10.34937572479248,3.457801580429077,-0.8739352226257324,-9.733531951904297,0.8906897306442261,-2.6944425106048584,11.955727577209473,8.21083927154541,15.224066734313965,17.37311553955078,11.752495765686035,0.4930007755756378,0.5117505192756653,-12.343023300170898,2.290194511413574,1.6978846788406372,-2.3848259449005127,-7.463743209838867,-8.045867919921875,-3.9915578365325928,2.498777389526367,-2.920086622238159,-7.0547075271606445,-5.029229164123535,2.9768056869506836,1.666267991065979,1.1236897706985474,4.165655136108398,9.678352355957031,fear
103,-489.893798828125,36.52377700805664,-28.479019165039062,10.569029808044434,-10.309645652770996,-19.14897346496582,-17.317033767700195,-13.192928314208984,-18.66320037841797,5.794671058654785,-18.933639526367188,-8.80588436126709,0.012556659989058971,-2.9683585166931152,-9.251121520996094,-0.672492504119873,-3.416440486907959,11.76612663269043,7.840272426605225,15.290565490722656,17.330909729003906,9.771027565002441,4.2370123863220215,0.5232493281364441,-12.024917602539062,3.3813352584838867,-1.0579651594161987,-1.1065865755081177,-5.684991359710693,-9.409764289855957,-3.458641290664673,1.181089997291565,-1.9331762790679932,-6.53360652923584,-4.179962635040283,0.4795337915420532,2.6093497276306152,-2.0245134830474854,2.7039196491241455,9.721113204956055,fear
104,-663.8306274414062,61.3800048828125,2.275193452835083,12.700736045837402,-4.2155938148498535,-4.703433513641357,-11.695961952209473,-3.269568681716919,-8.981364250183105,-0.01991785503923893,-10.663829803466797,-0.9264886379241943,-4.929964065551758,-4.112146377563477,-3.859067916870117,-5.445919990539551,-3.6185121536254883,-3.0848639011383057,-5.510070323944092,-3.262892484664917,-5.638199329376221,-3.3064897060394287,-5.148290634155273,-3.459402084350586,-4.284074306488037,-3.75799298286438,-3.992417573928833,-2.307823896408081,-2.5575063228607178,0.26139917969703674,0.9932796955108643,-0.2690334916114807,0.04459063708782196,-0.20926329493522644,-0.49777665734291077,0.5007296204566956,1.9430266618728638,2.3007242679595947,2.2400431632995605,1.9390228986740112,neutral
105,-673.0367431640625,62.55044174194336,0.6014722585678101,15.311870574951172,-4.809892654418945,-4.601824760437012,-12.602208137512207,-1.9576926231384277,-8.404150009155273,1.015035629272461,-10.734161376953125,-0.5511921048164368,-5.089576721191406,-3.638974666595459,-4.569082736968994,-4.776368618011475,-3.1160643100738525,-2.652468204498291,-6.024102210998535,-1.322943091392517,-5.448739528656006,-3.8101935386657715,-4.6929216384887695,-3.374058723449707,-4.835372447967529,-3.675793409347534,-2.592301368713379,-0.8684470653533936,-1.3453290462493896,0.5762050747871399,-0.06224145367741585,-0.39355534315109253,-2.1150131225585938,-1.691603422164917,0.04267364367842674,2.9338364601135254,3.3139474391937256,2.256333112716675,1.9031440019607544,1.184943675994873,neutral
106,-636.0923461914062,56.017391204833984,-0.508636474609375,12.538564682006836,-3.373842716217041,-7.167713642120361,-18.05820655822754,-3.4419519901275635,-9.223587036132812,2.852147340774536,-11.077178955078125,-0.23709125816822052,-5.259296417236328,-5.182786464691162,-2.4919674396514893,-4.342124938964844,-4.945532321929932,-2.2283968925476074,-8.6339693069458,-2.028602361679077,-5.182712554931641,-4.17426061630249,-3.72180438041687,-2.4748282432556152,-4.2207183837890625,-1.077187180519104,-0.4868680536746979,0.3945099413394928,1.2551758289337158,0.6604040861129761,0.31997060775756836,2.261099338531494,1.1650172472000122,2.3843307495117188,0.5022182464599609,0.8656042814254761,0.35230275988578796,0.9736372828483582,1.3235503435134888,1.3749005794525146,neutral
107,-638.7946166992188,48.27198028564453,1.3976593017578125,12.303373336791992,-3.5448734760284424,-6.282190322875977,-14.747786521911621,-4.575645446777344,-7.459646224975586,-1.5762075185775757,-8.344619750976562,0.4439851939678192,-7.207126140594482,-3.2816755771636963,-5.008748531341553,-4.896143436431885,-2.9807817935943604,-2.263777732849121,-7.1427001953125,-1.5944597721099854,-5.51373291015625,-4.310720443725586,-3.4348251819610596,-1.0412520170211792,-3.1644632816314697,-1.6530011892318726,-0.9787108898162842,-2.093942642211914,-2.196061611175537,0.43489372730255127,1.9291439056396484,4.398609638214111,3.808505058288574,2.3013174533843994,0.6722551584243774,-0.39879652857780457,0.11400336772203445,2.5318853855133057,3.7959372997283936,1.7601710557937622,neutral
108,-711.4360961914062,60.887489318847656,-1.1546090841293335,12.516332626342773,-4.9836907386779785,-2.3081207275390625,-15.428706169128418,-0.8451722860336304,-6.211278438568115,0.2850847840309143,-11.61882495880127,-0.9164161682128906,-5.2592573165893555,-3.214218854904175,-4.4612298011779785,-3.779407024383545,-7.028954982757568,-1.9158506393432617,-6.14638614654541,-2.205984354019165,-4.055357933044434,-3.4798622131347656,-3.8899078369140625,-4.377363681793213,-4.548855781555176,-3.8726210594177246,-3.9579646587371826,-3.037175178527832,-3.9147286415100098,-1.8024332523345947,0.15202274918556213,1.8911750316619873,2.590122938156128,2.3469693660736084,0.02904205396771431,0.8657345771789551,-0.0013824462657794356,2.618527889251709,4.170863628387451,6.991181373596191,calm
109,-650.7490844726562,59.23579025268555,2.014552354812622,15.180414199829102,-2.258323907852173,-7.251875877380371,-13.122605323791504,-0.3133009374141693,-7.9916253089904785,-1.367669939994812,-11.502218246459961,-0.33636656403541565,-5.183465003967285,-1.8263086080551147,-3.7123570442199707,-5.290180683135986,-5.048482418060303,-3.384963035583496,-6.883502006530762,-2.2579638957977295,-5.446843147277832,-3.6694211959838867,-5.069817066192627,-2.6959195137023926,-3.3246145248413086,-0.12517085671424866,-0.08643107861280441,0.037286266684532166,-0.8365209698677063,-0.7421639561653137,-0.5864207744598389,1.5392991304397583,2.0670483112335205,0.46065419912338257,-0.311948299407959,-0.027715260162949562,0.4207029640674591,1.06169593334198,2.73656964302063,2.10139536857605,calm
110,-671.5565185546875,48.21684646606445,4.925352573394775,13.68027114868164,-2.884213447570801,-7.266031265258789,-15.768966674804688,-3.1498167514801025,-9.70130443572998,-0.26612910628318787,-12.496358871459961,-0.14634007215499878,-4.224407196044922,-5.784004211425781,-4.6841583251953125,-3.2554428577423096,-5.307104587554932,-0.8049059510231018,-6.883808612823486,-3.6578640937805176,-6.476022243499756,-3.3101871013641357,-3.8551716804504395,-3.9342777729034424,-4.215417861938477,-2.2213361263275146,-2.9726526737213135,-3.3755531311035156,-2.6829137802124023,-1.287619709968567,-0.4153159558773041,1.3001224994659424,2.041982650756836,3.74548077583313,1.6421184539794922,2.708477735519409,2.145131826400757,2.1375348567962646,1.5868239402770996,1.7703131437301636,calm
111,-646.2976684570312,47.27690124511719,2.4941508769989014,14.42719841003418,-3.3514657020568848,-4.8473286628723145,-15.440739631652832,-4.325970649719238,-6.673716068267822,-0.1143682450056076,-11.258578300476074,-1.0174815654754639,-5.1590118408203125,-4.294042587280273,-6.264286041259766,-3.4175844192504883,-4.554168701171875,-2.6992788314819336,-7.685098648071289,-3.0140810012817383,-5.741483688354492,-5.7224345207214355,-3.9587080478668213,-3.529440402984619,-5.379739284515381,-2.7563748359680176,-4.861791610717773,-3.1380648612976074,-4.609731674194336,-2.8006622791290283,-2.483931541442871,0.3246845602989197,0.7662044763565063,3.66819167137146,2.461611747741699,1.612288236618042,1.078027606010437,1.2329777479171753,3.115858316421509,3.576317310333252,calm
112,-648.8812255859375,53.018035888671875,-2.3722453117370605,10.199142456054688,-5.647791385650635,-4.55638313293457,-14.092126846313477,-3.115532636642456,-5.299857139587402,-1.4053897857666016,-10.414563179016113,-1.6064248085021973,-5.124020576477051,-2.7350621223449707,-3.6578288078308105,-4.340672016143799,-4.489762306213379,-1.701837420463562,-6.330738067626953,-2.929299831390381,-5.994128704071045,-3.239595413208008,-2.2058427333831787,-2.505946636199951,-2.2587971687316895,-3.111229181289673,-1.8486599922180176,-1.390243649482727,0.6804347038269043,0.9305935502052307,-0.5091028213500977,-0.6879702210426331,-1.547034502029419,1.0645530223846436,1.789015769958496,4.096033573150635,1.4846373796463013,0.610615074634552,2.088648557662964,3.841913938522339,calm
